13,6,100,100
13,7,100,100
13,8,100,100
13,9,100,100
13,10,100,100
13,11,100,100
12,12,100,100
12,13,100,100
12,14,100,100
12,15,100,100
12,16,100,100
12,17,100,100
12,18,100,100
12,19,100,100
12,20,100,100
12,21,100,100
11,22,100,100
11,23,100,100
11,24,100,100
11,25,100,100
11,26,100,100
11,27,100,100
11,28,100,100
11,29,100,100
11,30,100,100
11,31,100,100
10,32,100,100
10,33,100,100
10,34,100,100
10,35,100,100
10,36,100,100
10,37,100,100
10,38,100,100
10,39,100,100
10,40,100,100
10,41,100,100
10,42,100,100
9,43,100,100
9,44,100,100
9,45,100,100
9,46,100,100
9,47,100,100
9,48,100,100
9,49,100,100
9,50,100,100
9,51,100,100
9,52,100,100
8,53,100,100
8,54,100,100
8,55,100,100
8,56,100,100
8,57,100,100
8,58,100,100
8,59,100,100
8,60,100,100
8,61,100,100
8,62,100,100
7,63,100,100
7,64,100,100
7,65,100,100
7,66,100,100
7,67,100,100
7,68,100,100
