[37, 18]
[36, 19]
[35, 20]
[34, 21]
[33, 22]
[32, 23]
[31, 24]
[30, 25]
[29, 26]
[28, 27]
[27, 28]
[26, 29]
[25, 30]
[24, 29]
[23, 30]
[22, 31]
[21, 32]
[20, 33]
[19, 34]
[18, 33]
[17, 32]
[18, 31]
[17, 32]
[16, 31]
[15, 30]
[14, 29]
[13, 28]
[12, 27]
[11, 26]
[10, 25]
[9, 24]
[8, 23]
[7, 22]
[6, 21]
[7, 22]
[6, 21]
[7, 22]
[6, 23]
[6, 24]
[5, 25]
[6, 26]
[7, 27]
[6, 27]
[7, 28]
[6, 27]
[7, 28]
[6, 27]
[7, 28]
[6, 27]
[7, 28]
[6, 27]
[7, 28]
[6, 27]
[7, 28]
[6, 27]
[7, 28]
[6, 27]
[7, 28]
[8, 27]
[9, 27]
[8, 26]
[9, 25]
[8, 24]
[7, 23]
[6, 24]
[7, 25]
[6, 26]
[7, 27]
[6, 28]
[7, 29]
[6, 30]
[7, 31]
[6, 32]
[7, 33]
[6, 34]
[7, 35]
[7, 34]
[6, 35]
[5, 36]
[6, 37]
[7, 38]
[8, 37]
[7, 38]
[6, 39]
[6, 40]
[5, 41]
[6, 42]
[7, 43]
[6, 44]
[7, 45]
[7, 44]
[6, 45]
[7, 46]
[6, 47]
[7, 48]
[6, 49]
[5, 50]
[6, 51]
[7, 52]
[6, 53]
[7, 53]
[6, 54]
[7, 55]
[6, 56]
[7, 57]
[6, 58]
[7, 59]
[6, 60]
[7, 61]
[6, 62]
[7, 63]
[6, 64]
[7, 65]
[6, 66]
[7, 67]
[6, 68]
[7, 69]
[6, 70]
[7, 71]
[6, 72]
[7, 73]
[6, 74]
[7, 75]
[6, 76]
[7, 77]
[6, 78]
[7, 79]
[6, 80]
[7, 81]
[6, 82]
[7, 83]
[6, 84]
[7, 85]
[6, 86]
[7, 87]
[6, 88]
[7, 89]
[6, 90]
[7, 91]
[6, 92]
[7, 93]
