[42, 5]
[43, 5]
[44, 5]
[44, 6]
[45, 6]
[46, 6]
[47, 6]
[48, 6]
[49, 6]
[50, 6]
[51, 6]
[52, 6]
[53, 6]
[54, 6]
[55, 6]
[54, 6]
[55, 6]
[56, 6]
[57, 6]
[58, 6]
[59, 6]
[60, 6]
[59, 6]
[60, 6]
[61, 6]
[62, 6]
[63, 6]
[64, 6]
[65, 6]
[66, 6]
[67, 6]
[68, 6]
[69, 6]
[70, 6]
[71, 6]
[71, 7]
[72, 7]
[73, 7]
[74, 7]
[75, 7]
[75, 8]
[75, 7]
[76, 7]
[77, 7]
[78, 7]
[79, 7]
[80, 7]
[81, 7]
[82, 7]
[83, 7]
[83, 8]
[83, 9]
[83, 10]
[83, 11]
[83, 12]
[83, 13]
[82, 13]
[83, 13]
[83, 14]
[83, 15]
[83, 16]
[83, 17]
[83, 18]
[83, 19]
[83, 20]
[83, 21]
[83, 22]
[83, 23]
[83, 24]
[83, 25]
[83, 26]
[83, 25]
[83, 26]
[83, 27]
[83, 28]
[83, 29]
[82, 29]
[83, 29]
[83, 30]
[83, 31]
[83, 32]
[83, 31]
[83, 32]
[83, 33]
[83, 34]
[83, 35]
[83, 36]
[83, 37]
[83, 36]
[83, 37]
[83, 38]
[83, 39]
[83, 40]
[83, 41]
[83, 42]
[82, 42]
[83, 42]
[83, 43]
[83, 44]
[83, 45]
[83, 46]
[83, 47]
[83, 48]
[83, 49]
[83, 50]
[83, 51]
[83, 52]
[83, 53]
[83, 54]
[83, 55]
[83, 56]
[83, 57]
[83, 58]
[83, 59]
[83, 60]
[83, 61]
[83, 62]
[83, 63]
[83, 64]
[83, 65]
[83, 66]
[83, 67]
[83, 68]
[83, 69]
[83, 70]
[83, 71]
[83, 72]
[83, 73]
[83, 74]
[83, 75]
[83, 74]
[83, 75]
[83, 76]
[83, 77]
[83, 78]
[83, 79]
[83, 80]
[83, 81]
[83, 82]
[83, 83]
[83, 84]
[83, 85]
[82, 85]
[83, 85]
[83, 86]
[83, 87]
[83, 88]
[83, 89]
[83, 90]
[83, 91]
[83, 92]
[83, 93]
[83, 94]
[83, 95]
[83, 96]
[83, 97]
[83, 98]
[83, 99]
[83, 100]
[83, 101]
[83, 102]
[83, 103]
[84, 103]
[84, 104]
[84, 105]
[84, 106]
[83, 106]
[83, 107]
[83, 108]
[83, 107]
[83, 108]
[83, 109]
[83, 110]
[83, 111]
[83, 112]
