[28, 60]
[29, 61]
[30, 62]
[31, 63]
[32, 64]
[33, 65]
[34, 66]
[35, 67]
[36, 68]
[37, 69]
[38, 70]
[39, 71]
[40, 72]
[41, 73]
[42, 74]
[43, 75]
[44, 76]
[45, 77]
[46, 78]
[47, 79]
[48, 80]
[49, 81]
[50, 82]
[50, 83]
[51, 84]
[52, 85]
[53, 86]
[54, 87]
[53, 87]
[54, 88]
[53, 89]
[54, 90]
[55, 91]
[56, 92]
[57, 93]
[58, 94]
[59, 95]
[58, 96]
[57, 97]
[56, 98]
[55, 99]
[54, 100]
[53, 101]
[54, 102]
[55, 103]
[56, 104]
[57, 105]
[58, 106]
[59, 107]
[60, 108]
[61, 109]
[62, 110]
[63, 111]
[64, 111]
[65, 112]
[66, 113]
[66, 114]
[67, 115]
[68, 116]
[69, 117]
[69, 118]
[70, 119]
[71, 120]
[72, 121]
[72, 120]
[73, 121]
[74, 122]
[75, 123]
[76, 124]
[77, 125]
[78, 126]
[79, 127]
[80, 128]
[81, 129]
[82, 130]
[81, 130]
[82, 131]
[83, 132]
[84, 133]
[85, 132]
[86, 133]
[87, 134]
[88, 135]
[89, 136]
[90, 137]
[91, 138]
[92, 139]
[93, 140]
[94, 141]
[95, 142]
[96, 143]
[97, 144]
[98, 145]
[99, 146]
[100, 147]
[101, 148]
[102, 149]
[103, 150]
[104, 151]
[105, 152]
[106, 153]
[107, 154]
[108, 155]
[109, 156]
[110, 157]
[110, 156]
[110, 155]
[110, 154]
[110, 153]
[111, 153]
[111, 152]
[111, 151]
[111, 150]
[111, 149]
[111, 148]
[111, 147]
[111, 146]
[111, 145]
[112, 145]
[113, 145]
[112, 144]
[112, 143]
[112, 142]
[112, 141]
[112, 140]
[112, 139]
[112, 138]
[112, 137]
[112, 136]
[113, 135]
[113, 134]
[113, 133]
[113, 132]
[113, 131]
[114, 131]
[114, 130]
[114, 129]
[114, 128]
[115, 127]
[115, 126]
[115, 125]
[115, 124]
[115, 123]
[115, 122]
[115, 121]
[115, 120]
[115, 119]
[115, 118]
[115, 117]
[115, 116]
[115, 115]
[115, 114]
[115, 113]
[115, 112]
[115, 111]
[115, 110]
[115, 109]
[115, 108]
[115, 107]
[115, 106]
[115, 105]
[115, 104]
[115, 103]
[115, 102]
[115, 101]
[115, 100]
[114, 101]
[114, 100]
[113, 101]
[113, 100]
[112, 101]
[112, 100]
[112, 101]
[112, 100]
[111, 101]
[111, 100]
[110, 101]
