[100, 20]
[99, 21]
[98, 22]
[97, 23]
[96, 24]
[95, 25]
[94, 26]
[93, 27]
[92, 28]
[91, 29]
[90, 30]
[89, 31]
[88, 32]
[87, 33]
[86, 34]
[85, 35]
[84, 36]
[85, 37]
[84, 38]
[83, 39]
[84, 39]
[85, 40]
[84, 41]
[85, 42]
[84, 43]
[85, 44]
[84, 45]
[85, 46]
[84, 45]
[85, 46]
[84, 47]
[85, 48]
[84, 49]
[85, 50]
[84, 51]
[85, 52]
[86, 53]
[85, 54]
[84, 55]
[85, 56]
[84, 57]
[85, 58]
[84, 59]
[85, 60]
[84, 61]
[85, 62]
[84, 63]
[85, 64]
[84, 65]
[85, 66]
[84, 67]
[85, 68]
[84, 69]
[85, 70]
[84, 71]
[85, 72]
[84, 73]
[85, 74]
[84, 75]
[85, 76]
[84, 77]
[85, 78]
[84, 79]
[85, 80]
[84, 81]
[85, 82]
[84, 83]
[85, 84]
[84, 85]
[85, 86]
[84, 87]
[85, 88]
[84, 89]
[85, 90]
[84, 91]
[85, 92]
