340,214,100,100
340,214,100,100
345,219,100,100
349,224,100,100
354,229,100,100
356,231,100,100
356,231,100,100
358,236,100,100
360,239,100,100
360,239,100,100
360,244,100,100
360,249,100,100
361,254,100,100
361,259,100,100
361,260,100,100
361,260,100,100
362,261,100,100
362,261,100,100
367,266,100,100
372,270,100,100
376,274,100,100
376,274,100,100
381,275,100,100
382,275,100,100
382,275,100,100
387,280,100,100
392,285,100,100
396,289,100,100
396,289,100,100
401,290,100,100
406,292,100,100
411,293,100,100
416,295,100,100
421,296,100,100
426,298,100,100
430,299,100,100
430,299,100,100
430,304,100,100
431,309,100,100
431,314,100,100
432,319,100,100
432,324,100,100
432,329,100,100
433,334,100,100
433,339,100,100
433,344,100,100
434,349,100,100
434,351,100,100
434,351,100,100
436,356,100,100
438,361,100,100
438,361,100,100
438,361,100,100
440,362,100,100
440,362,100,100
441,367,100,100
442,372,100,100
443,377,100,100
444,382,100,100
444,387,100,100
445,392,100,100
446,397,100,100
447,402,100,100
448,407,100,100
449,412,100,100
450,417,100,100
451,422,100,100
452,427,100,100
452,432,100,100
453,437,100,100
454,442,100,100
455,447,100,100
456,452,100,100
457,457,100,100
458,462,100,100
458,463,100,100
458,463,100,100
459,466,100,100
459,466,100,100
462,471,100,100
466,476,100,100
469,481,100,100
472,486,100,100
475,490,100,100
475,490,100,100
477,495,100,100
480,500,100,100
482,505,100,100
485,510,100,100
487,515,100,100
490,520,100,100
492,525,100,100
495,530,100,100
497,535,100,100
498,536,100,100
498,536,100,100
498,541,100,100
498,546,100,100
498,551,100,100
498,556,100,100
498,561,100,100
498,566,100,100
498,571,100,100
498,576,100,100
498,581,100,100
499,586,100,100
499,591,100,100
499,596,100,100
499,601,100,100
499,606,100,100
499,611,100,100
499,616,100,100
499,621,100,100
499,626,100,100
499,631,100,100
499,635,100,100
499,635,100,100
501,640,100,100
503,645,100,100
505,649,100,100
505,649,100,100
510,654,100,100
515,659,100,100
517,661,100,100
517,661,100,100
522,664,100,100
527,667,100,100
532,670,100,100
536,673,100,100
536,673,100,100
537,674,100,100
537,674,100,100
537,679,100,100
537,684,100,100
537,689,100,100
538,694,100,100
538,699,100,100
538,704,100,100
538,709,100,100
538,714,100,100
538,719,100,100
538,724,100,100
538,729,100,100
539,734,100,100
539,739,100,100
539,744,100,100
539,749,100,100
539,749,100,100
539,749,100,100
539,754,100,100
540,759,100,100
540,764,100,100
540,769,100,100
540,774,100,100
541,779,100,100
541,784,100,100
541,789,100,100
542,794,100,100
542,799,100,100
542,801,100,100
542,801,100,100
544,806,100,100
546,811,100,100
547,816,100,100
549,821,100,100
551,826,100,100
553,831,100,100
554,836,100,100
556,841,100,100
558,846,100,100
560,851,100,100
561,856,100,100
563,861,100,100
565,866,100,100
567,871,100,100
568,876,100,100
570,881,100,100
572,886,100,100
574,891,100,100
575,896,100,100
577,901,100,100
579,906,100,100
581,911,100,100
582,916,100,100
584,921,100,100
586,926,100,100
588,931,100,100
590,936,100,100
591,941,100,100
593,946,100,100
595,951,100,100
597,956,100,100
598,961,100,100
600,966,100,100
602,971,100,100
604,976,100,100
605,981,100,100
607,986,100,100
609,991,100,100
611,996,100,100
612,1001,100,100
614,1006,100,100
616,1011,100,100
617,1014,100,100
617,1014,100,100
619,1019,100,100
622,1024,100,100
624,1029,100,100
627,1034,100,100
629,1039,100,100
630,1040,100,100
630,1040,100,100
632,1044,100,100
632,1044,100,100
632,1049,100,100
633,1054,100,100
633,1059,100,100
633,1060,100,100
633,1060,100,100
634,1065,100,100
635,1070,100,100
636,1075,100,100
637,1080,100,100
638,1085,100,100
639,1090,100,100
640,1095,100,100
640,1100,100,100
641,1105,100,100
642,1110,100,100
643,1115,100,100
644,1119,100,100
644,1119,100,100
644,1124,100,100
644,1129,100,100
644,1134,100,100
644,1139,100,100
644,1144,100,100
644,1149,100,100
644,1154,100,100
644,1159,100,100
644,1164,100,100
644,1169,100,100
644,1174,100,100
644,1179,100,100
644,1184,100,100
644,1189,100,100
644,1194,100,100
644,1199,100,100
644,1204,100,100
644,1209,100,100
644,1214,100,100
644,1219,100,100
644,1224,100,100
644,1229,100,100
644,1234,100,100
644,1239,100,100
644,1244,100,100
644,1249,100,100
644,1254,100,100
644,1259,100,100
644,1261,100,100
644,1261,100,100
643,1266,100,100
642,1269,100,100
642,1269,100,100
641,1272,100,100
641,1272,100,100
639,1277,100,100
636,1282,100,100
634,1286,100,100
634,1286,100,100
633,1288,100,100
633,1288,100,100
634,1290,100,100
634,1290,100,100
633,1295,100,100
632,1297,100,100
632,1297,100,100
631,1299,100,100
631,1299,100,100
631,1304,100,100
631,1309,100,100
631,1309,100,100
631,1309,100,100
631,1314,100,100
630,1319,100,100
630,1324,100,100
629,1329,100,100
629,1334,100,100
628,1339,100,100
628,1344,100,100
628,1349,100,100
627,1354,100,100
627,1359,100,100
626,1364,100,100
626,1369,100,100
626,1374,100,100
625,1379,100,100
625,1384,100,100
624,1389,100,100
624,1394,100,100
623,1399,100,100
623,1404,100,100
623,1409,100,100
622,1414,100,100
622,1419,100,100
621,1424,100,100
621,1429,100,100
620,1434,100,100
620,1439,100,100
620,1444,100,100
619,1449,100,100
619,1454,100,100
618,1459,100,100
618,1464,100,100
618,1469,100,100
617,1474,100,100
617,1479,100,100
616,1484,100,100
616,1489,100,100
615,1494,100,100
615,1499,100,100
615,1504,100,100
614,1509,100,100
614,1514,100,100
613,1519,100,100
613,1524,100,100
612,1529,100,100
612,1534,100,100
612,1539,100,100
611,1544,100,100
611,1549,100,100
610,1554,100,100
610,1559,100,100
610,1564,100,100
609,1569,100,100
609,1574,100,100
608,1579,100,100
608,1584,100,100
607,1589,100,100
607,1594,100,100
607,1599,100,100
606,1604,100,100
606,1609,100,100
605,1614,100,100
605,1619,100,100
605,1624,100,100
604,1629,100,100
604,1630,100,100
604,1630,100,100
604,1635,100,100
604,1640,100,100
603,1645,100,100
603,1650,100,100
603,1655,100,100
603,1660,100,100
602,1665,100,100
602,1670,100,100
602,1671,100,100
602,1671,100,100
598,1676,100,100
594,1681,100,100
590,1686,100,100
586,1691,100,100
582,1696,100,100
582,1696,100,100
582,1696,100,100
581,1697,100,100
581,1697,100,100
581,1702,100,100
581,1707,100,100
580,1712,100,100
580,1717,100,100
580,1722,100,100
580,1727,100,100
580,1732,100,100
579,1737,100,100
579,1742,100,100
579,1747,100,100
579,1752,100,100
579,1757,100,100
578,1762,100,100
578,1767,100,100
578,1772,100,100
578,1777,100,100
578,1782,100,100
577,1787,100,100
577,1792,100,100
577,1797,100,100
577,1799,100,100
577,1799,100,100
574,1804,100,100
572,1809,100,100
569,1814,100,100
567,1819,100,100
564,1824,100,100
561,1829,100,100
559,1834,100,100
556,1839,100,100
554,1844,100,100
551,1849,100,100
549,1854,100,100
548,1855,100,100
548,1855,100,100
547,1860,100,100
547,1865,100,100
546,1870,100,100
545,1875,100,100
545,1880,100,100
544,1885,100,100
543,1890,100,100
542,1895,100,100
542,1898,100,100
542,1898,100,100
537,1903,100,100
532,1907,100,100
527,1912,100,100
527,1912,100,100
527,1912,100,100
526,1913,100,100
526,1913,100,100
526,1918,100,100
526,1923,100,100
526,1928,100,100
526,1933,100,100
526,1938,100,100
526,1943,100,100
526,1948,100,100
526,1953,100,100
526,1958,100,100
526,1960,100,100
526,1960,100,100
528,1965,100,100
530,1970,100,100
532,1975,100,100
534,1980,100,100
534,1981,100,100
534,1981,100,100
535,1983,100,100
535,1983,100,100
535,1988,100,100
535,1993,100,100
534,1998,100,100
534,2003,100,100
534,2003,100,100
534,2003,100,100
533,2005,100,100
533,2005,100,100
528,2009,100,100
524,2013,100,100
524,2013,100,100
521,2016,100,100
521,2016,100,100
518,2021,100,100
515,2026,100,100
513,2031,100,100
510,2036,100,100
507,2041,100,100
504,2046,100,100
502,2051,100,100
501,2052,100,100
501,2052,100,100
501,2057,100,100
501,2062,100,100
501,2067,100,100
501,2072,100,100
501,2077,100,100
501,2082,100,100
501,2086,100,100
501,2086,100,100
498,2091,100,100
495,2096,100,100
492,2101,100,100
489,2106,100,100
486,2111,100,100
482,2116,100,100
479,2121,100,100
476,2126,100,100
473,2131,100,100
470,2136,100,100
467,2141,100,100
467,2141,100,100
467,2141,100,100
462,2141,100,100
457,2142,100,100
452,2142,100,100
447,2142,100,100
442,2143,100,100
438,2143,100,100
438,2143,100,100
433,2146,100,100
428,2148,100,100
423,2151,100,100
418,2153,100,100
413,2156,100,100
408,2158,100,100
403,2161,100,100
398,2163,100,100
393,2166,100,100
388,2168,100,100
383,2171,100,100
378,2174,100,100
373,2176,100,100
368,2179,100,100
363,2181,100,100
358,2184,100,100
353,2186,100,100
348,2189,100,100
343,2191,100,100
338,2194,100,100
334,2196,100,100
334,2196,100,100
329,2196,100,100
324,2196,100,100
319,2196,100,100
314,2196,100,100
309,2196,100,100
304,2196,100,100
299,2196,100,100
294,2196,100,100
289,2196,100,100
284,2197,100,100
279,2197,100,100
274,2197,100,100
269,2197,100,100
264,2197,100,100
259,2197,100,100
254,2197,100,100
249,2197,100,100
244,2197,100,100
239,2197,100,100
237,2197,100,100
237,2197,100,100
235,2198,100,100
235,2198,100,100
230,2202,100,100
225,2206,100,100
220,2210,100,100
218,2212,100,100
218,2212,100,100
217,2213,100,100
217,2213,100,100
212,2216,100,100
207,2219,100,100
202,2222,100,100
202,2222,100,100
202,2222,100,100
199,2222,100,100
