124,112,100,100
123,112,100,100
122,112,100,100
121,112,100,100
120,113,100,100
119,113,100,100
118,113,100,100
117,113,100,100
116,113,100,100
115,113,100,100
114,114,100,100
113,114,100,100
112,114,100,100
111,114,100,100
110,114,100,100
109,114,100,100
108,115,100,100
107,115,100,100
106,115,100,100
105,115,100,100
104,115,100,100
103,115,100,100
102,115,100,100
101,116,100,100
100,116,100,100
99,116,100,100
98,116,100,100
97,116,100,100
96,116,100,100
95,117,100,100
94,117,100,100
93,117,100,100
92,117,100,100
91,117,100,100
90,117,100,100
89,118,100,100
88,118,100,100
87,118,100,100
86,118,100,100
